TransactionID;AccountID;TransactionType;Amount;Date
TX33601268;ACC191951;Payment;2350,98;21-02-25
TX15963961;ACC191951;Payment;1365,94;12-11-25
TX60683770;ACC191951;Investment;2992,88;31-08-25
TX55384535;ACC191951;Investment;1980,22;04-04-25
TX52078767;ACC191951;Payment;1295,8;09-03-25
TX34216700;ACC191951;Deposit;2815,9;09-02-25
TX79890229;ACC191951;Investment;201,75;13-07-25
TX37485786;ACC191951;Investment;671,91;29-09-25
TX98507489;ACC191951;Transfer;1493,2;14-04-25
TX12272849;ACC191951;Investment;1254,49;23-03-25
TX17973062;ACC191951;Withdrawal;1698,43;21-10-25
TX75797797;ACC191951;Investment;2392,65;05-01-25
TX21680815;ACC191951;Investment;1024,93;11-07-25
TX23473209;ACC191951;Deposit;54,69;16-12-24
TX34850024;ACC191951;Payment;483,08;28-09-25
TX98306370;ACC191951;Payment;493,24;08-08-25
TX47723442;ACC191951;Transfer;708,81;22-08-25
TX50538397;ACC191951;Payment;2505,67;26-05-25
TX56608576;ACC298924;Deposit;410,7;12-09-25
TX18519831;ACC298924;Withdrawal;836,77;17-07-25
TX17493530;ACC298924;Deposit;1261,78;22-09-25
TX68498162;ACC298924;Investment;645,03;16-02-25
TX28370671;ACC298924;Deposit;1723,98;28-10-25
TX14426666;ACC298924;Withdrawal;2574,58;12-05-25
TX53367277;ACC298924;Withdrawal;1751,84;26-02-25
TX57343371;ACC298924;Transfer;2345,94;21-03-25
TX59046709;ACC298924;Transfer;125,57;31-08-25
TX29933929;ACC298924;Deposit;1095,52;14-03-25
TX57460937;ACC298924;Deposit;1634,87;04-01-25
TX47432934;ACC490921;Deposit;2129,77;04-09-25
TX47336477;ACC490921;Payment;2713,21;13-09-25
TX26207503;ACC490921;Withdrawal;156,47;03-11-25
TX24447251;ACC490921;Transfer;1234,43;03-10-25
TX94963006;ACC490921;Transfer;2417,92;07-03-25
TX18324155;ACC490921;Investment;956,08;27-01-25
TX65648620;ACC490921;Payment;2452,83;25-12-24
TX22979279;ACC490921;Payment;274,3;27-01-25
TX66713384;ACC490921;Withdrawal;1352,93;01-12-24
TX83627244;ACC490921;Payment;1881,24;06-08-25
TX73354990;ACC490921;Withdrawal;255,16;18-02-25
TX95682660;ACC490921;Transfer;2258,64;19-05-25
TX64579704;ACC490921;Transfer;1480,14;26-01-25
TX37689729;ACC490921;Withdrawal;2183,95;01-04-25
TX54240872;ACC490921;Payment;2082,95;13-02-25
TX15913777;ACC490921;Transfer;652,67;25-10-25
TX78554490;ACC490921;Payment;2417,27;19-10-25
TX41785157;ACC490921;Withdrawal;2732,85;03-02-25
TX11008911;ACC490921;Investment;452;24-12-24
TX65809342;ACC490921;Transfer;1042,94;05-04-25
TX50747156;ACC490921;Transfer;2040,69;24-11-24
TX70163496;ACC490921;Deposit;1756,59;13-02-25
TX74047002;ACC490921;Deposit;2093,01;27-06-25
TX66601634;ACC490921;Transfer;743,33;08-04-25
TX74140563;ACC490921;Deposit;1037,73;19-05-25
TX14363059;ACC490921;Payment;2687,59;21-12-24
TX76673440;ACC490921;Investment;693,83;08-10-25
TX17361089;ACC490921;Deposit;725,39;21-03-25
TX39274669;ACC490921;Payment;2372,61;20-06-25
TX22813605;ACC490921;Investment;2020,91;26-09-25
TX33868065;ACC490921;Withdrawal;1193,99;07-12-24
TX81038449;ACC359862;Deposit;1084,62;26-12-24
TX45044302;ACC359862;Investment;815,58;29-01-25
TX30159909;ACC359862;Deposit;94,91;01-07-25
TX87578962;ACC359862;Deposit;472,82;03-07-25
TX15961139;ACC359862;Investment;356,25;09-06-25
TX50777671;ACC359862;Withdrawal;1979,97;09-12-24
TX69298828;ACC359862;Investment;2598,97;11-12-24
TX74538699;ACC359862;Transfer;2955,6;31-01-25
TX42240426;ACC359862;Investment;1860,07;30-06-25
TX60590542;ACC359862;Withdrawal;1285,32;03-01-25
TX33399915;ACC359862;Deposit;1997,77;28-11-24
TX68283456;ACC359862;Deposit;2552,47;17-01-25
TX97266590;ACC359862;Transfer;75,48;31-07-25
TX41155351;ACC359862;Investment;840,42;09-12-24
TX88486587;ACC359862;Transfer;2339,65;13-01-25
TX57535554;ACC847175;Payment;125,22;04-04-25
TX34000263;ACC847175;Payment;1479,24;29-12-24
TX28018190;ACC847175;Withdrawal;1958,02;18-05-25
TX50495840;ACC847175;Investment;2297,26;01-08-25
TX73281118;ACC847175;Withdrawal;2597,36;30-07-25
TX30086588;ACC847175;Withdrawal;187,72;23-01-25
TX81824598;ACC847175;Payment;284,35;19-12-24
TX99237003;ACC847175;Investment;2541,43;03-11-25
TX78617230;ACC847175;Transfer;459,57;05-02-25
TX30604685;ACC847175;Deposit;1784,75;14-01-25
TX58732934;ACC847175;Withdrawal;2049,18;03-01-25
TX26196845;ACC847175;Payment;9,03;23-08-25
TX96102380;ACC847175;Withdrawal;831,39;07-02-25
TX51673750;ACC847175;Payment;60,07;22-02-25
TX18701630;ACC847175;Withdrawal;2078,6;23-01-25
TX68598249;ACC847175;Transfer;974,84;19-11-24
TX84349159;ACC962831;Payment;640,94;14-05-25
TX67569724;ACC962831;Payment;2549,09;17-11-24
TX97631531;ACC962831;Withdrawal;344,76;14-12-24
TX75916874;ACC962831;Investment;1027,25;18-08-25
TX88900339;ACC962831;Deposit;2786,93;03-09-25
TX98958987;ACC962831;Transfer;1398,68;28-04-25
TX98926257;ACC962831;Withdrawal;1870,08;03-04-25
TX12771460;ACC962831;Payment;2526,84;07-10-25
TX39240153;ACC962831;Deposit;1895,97;29-12-24
TX54811653;ACC962831;Withdrawal;2020,18;04-06-25
TX13781734;ACC962831;Withdrawal;528,07;09-06-25
TX71005061;ACC962831;Withdrawal;2417,55;05-05-25
TX47619973;ACC962831;Payment;156;03-11-25
TX35610521;ACC962831;Payment;1778,09;10-12-24
TX44429697;ACC962831;Investment;1693,94;08-02-25
TX93800180;ACC962831;Withdrawal;1091,45;28-07-25
TX29156460;ACC962831;Deposit;274,18;22-06-25
TX82044900;ACC962831;Deposit;386,82;06-06-25
TX45510355;ACC962831;Transfer;2752,22;18-12-24
TX15793249;ACC962831;Withdrawal;456,31;10-10-25
TX92075684;ACC395939;Payment;1578,78;14-12-24
TX12723169;ACC395939;Investment;2983,27;12-04-25
TX54382671;ACC395939;Payment;927,12;04-06-25
TX83319594;ACC395939;Deposit;1845,38;25-01-25
TX34191198;ACC395939;Investment;890,99;15-11-24
TX16427963;ACC395939;Investment;819,5;12-05-25
TX86534970;ACC395939;Investment;2773,24;19-06-25
TX45461363;ACC395939;Investment;1902,97;29-03-25
TX66653094;ACC395939;Investment;53,65;01-05-25
TX50145062;ACC395939;Withdrawal;2055,46;13-12-24
TX71586755;ACC395939;Deposit;1996,84;26-06-25
TX69243711;ACC395939;Transfer;386,47;30-09-25
TX74810234;ACC395939;Transfer;408,06;02-10-25
TX69882338;ACC395939;Deposit;2773,14;09-01-25
TX87530115;ACC395939;Withdrawal;2755,6;09-08-25
TX78895841;ACC395939;Transfer;958,19;05-02-25
TX40180270;ACC395939;Deposit;1209,07;03-08-25
TX39782338;ACC395939;Transfer;868,31;23-04-25
TX80300273;ACC395939;Investment;359,06;27-11-24
TX15929716;ACC395939;Transfer;45,83;25-11-24
TX95144952;ACC395939;Payment;1073,01;24-08-25
TX95278592;ACC395939;Investment;448,91;09-05-25
TX93647641;ACC395939;Transfer;1623,2;09-03-25
TX41244426;ACC395939;Deposit;2471,7;05-07-25
TX43936457;ACC395939;Deposit;1545,81;24-12-24
TX96209936;ACC395939;Transfer;2437,71;12-08-25
TX56486561;ACC454149;Deposit;2000,47;25-12-24
TX24419159;ACC454149;Deposit;1169,24;18-08-25
TX83612314;ACC454149;Transfer;1172,75;09-07-25
TX25322408;ACC454149;Payment;948,18;07-12-24
TX34422983;ACC454149;Investment;247,71;22-09-25
TX58505842;ACC454149;Withdrawal;1335,09;22-09-25
TX83015975;ACC454149;Deposit;2621,49;08-08-25
TX85771970;ACC454149;Payment;2674,5;06-05-25
TX98631133;ACC454149;Transfer;963,48;27-07-25
TX13629932;ACC454149;Investment;958,32;05-05-25
TX44668698;ACC454149;Transfer;2019,16;24-12-24
TX79341149;ACC454149;Investment;1778,94;26-07-25
TX30783703;ACC454149;Transfer;403,96;07-07-25
TX44376172;ACC454149;Payment;2216,83;02-05-25
TX45553219;ACC454149;Withdrawal;1737,59;25-04-25
TX83138164;ACC454149;Payment;1720,07;12-02-25
TX59759427;ACC454149;Transfer;2261,65;28-02-25
TX85344743;ACC454149;Payment;1280,68;13-02-25
TX25970601;ACC454149;Deposit;2192,1;26-05-25
TX23321723;ACC454149;Transfer;2342,14;11-05-25
TX19398570;ACC454149;Deposit;2303,66;24-09-25
TX94211763;ACC454149;Investment;1478,7;15-11-24
TX81877591;ACC454149;Withdrawal;2550,63;18-04-25
TX47396880;ACC454149;Transfer;681,97;29-04-25
TX56722647;ACC454149;Transfer;2890,62;20-03-25
TX55906321;ACC454149;Deposit;850,38;20-01-25
TX48287548;ACC302682;Investment;1626,42;26-10-25
TX64721708;ACC302682;Transfer;1957,44;20-03-25
TX64993305;ACC302682;Transfer;320,92;20-02-25
TX12212524;ACC302682;Withdrawal;1425,12;21-02-25
TX48535510;ACC302682;Transfer;1915,13;04-11-25
TX31624931;ACC302682;Deposit;129,53;13-02-25
TX31696752;ACC302682;Withdrawal;2069,48;30-03-25
TX81999287;ACC302682;Payment;1960,58;09-04-25
TX66633544;ACC302682;Transfer;2694,32;28-03-25
TX82471155;ACC302682;Transfer;1636,59;24-09-25
TX86466385;ACC302682;Transfer;2192,01;25-02-25
TX17287410;ACC302682;Transfer;1924,69;02-01-25
TX80691404;ACC302682;Deposit;2989,71;14-06-25
TX18029813;ACC302682;Withdrawal;2312,49;28-06-25
TX48717692;ACC302682;Transfer;1079,07;21-07-25
TX60123650;ACC302682;Transfer;1591,49;10-01-25
TX15778397;ACC302682;Deposit;950,74;19-02-25
TX11460902;ACC809334;Deposit;2500,45;22-09-25
TX72363166;ACC809334;Investment;997,4;20-07-25
TX50607336;ACC809334;Transfer;1886,22;14-01-25
TX61080014;ACC809334;Investment;2029,93;16-07-25
TX54027323;ACC809334;Transfer;1239,78;14-04-25
TX82963253;ACC809334;Investment;2371,09;18-10-25
TX44316345;ACC809334;Investment;1741,29;06-01-25
TX65800126;ACC809334;Transfer;1136,63;22-09-25
TX38448298;ACC809334;Deposit;1402,85;27-11-24
TX26784933;ACC809334;Withdrawal;1520,27;16-12-24
TX20103796;ACC809334;Payment;188,01;02-12-24
TX19809963;ACC809334;Withdrawal;2993,26;21-04-25
TX92574246;ACC809334;Withdrawal;346,85;14-08-25
TX24722628;ACC809334;Investment;2618,6;28-07-25
TX14689952;ACC809334;Investment;2650,4;22-11-24
TX60871407;ACC809334;Withdrawal;1164,89;29-09-25
TX78569121;ACC809334;Investment;1851,2;14-03-25
TX56293494;ACC809334;Withdrawal;1946,46;30-12-24
TX32370064;ACC809334;Payment;2442,1;08-11-25
TX45776806;ACC809334;Withdrawal;1948,05;19-04-25
TX78587744;ACC809334;Payment;596,93;20-12-24
TX22556963;ACC809334;Transfer;1434,86;13-01-25
TX54351982;ACC809334;Deposit;1207,38;11-01-25
TX24174907;ACC809334;Withdrawal;895,6;24-03-25
TX50410073;ACC809334;Deposit;1178,27;11-11-25
TX81807004;ACC809334;Deposit;2204,43;11-04-25
TX63555266;ACC809334;Investment;648,68;05-09-25
TX55554186;ACC809334;Investment;1787,71;10-05-25
TX96736916;ACC809334;Investment;1733,06;07-03-25
TX22593565;ACC422543;Withdrawal;2410,02;16-03-25
TX82978157;ACC422543;Investment;242,44;05-02-25
TX79397392;ACC422543;Deposit;1780,35;22-06-25
TX19720861;ACC422543;Payment;520,4;30-10-25
TX90142264;ACC422543;Withdrawal;1677,27;09-03-25
TX12138286;ACC422543;Transfer;1301,15;28-02-25
TX60909364;ACC422543;Withdrawal;1845,13;07-10-25
TX81787515;ACC422543;Payment;2819,01;07-10-25
TX62042186;ACC422543;Payment;1509,96;16-10-25
TX86654588;ACC422543;Deposit;245,16;26-04-25
TX85597483;ACC422543;Deposit;2375,27;20-02-25
TX64204741;ACC422543;Deposit;2486,82;28-10-25
TX33104281;ACC422543;Transfer;924,38;05-03-25
TX80467333;ACC422543;Withdrawal;2822,94;03-03-25
TX92574311;ACC422543;Payment;972,68;04-12-24
TX17435226;ACC422543;Payment;2912,97;23-03-25
TX21768535;ACC422543;Withdrawal;1185,44;02-10-25
TX21763825;ACC422543;Payment;125,66;21-08-25
TX87429486;ACC422543;Deposit;1411,21;12-08-25
TX27794946;ACC422543;Investment;2986,94;16-10-25
TX95729002;ACC422543;Deposit;2018,39;13-10-25
TX13052163;ACC422543;Deposit;451,68;03-11-25
TX78643921;ACC422543;Investment;2851,85;13-06-25
TX53903081;ACC422543;Investment;1028,83;14-03-25
TX88098619;ACC422543;Withdrawal;262,97;13-03-25
TX16083102;ACC422543;Transfer;683,94;25-03-25
TX21193084;ACC422543;Transfer;400,88;17-02-25
TX85090431;ACC422543;Withdrawal;1833,08;27-05-25
TX57012720;ACC384447;Deposit;1800,39;28-05-25
TX74869311;ACC384447;Transfer;1380,7;13-05-25
TX69068011;ACC384447;Investment;1330,52;12-08-25
TX13332345;ACC384447;Deposit;2462,36;08-09-25
TX11785691;ACC384447;Deposit;602,24;03-05-25
TX82276566;ACC384447;Investment;1062,54;14-08-25
TX16949130;ACC384447;Investment;208,99;27-05-25
TX30792275;ACC384447;Withdrawal;2806,46;21-10-25
TX16598268;ACC384447;Transfer;1338,93;22-08-25
TX47487766;ACC384447;Transfer;1245,35;24-06-25
TX69131106;ACC384447;Deposit;2599,55;01-06-25
TX14152082;ACC384447;Deposit;1817,24;09-04-25
TX65978197;ACC384447;Transfer;47,92;23-02-25
TX31900197;ACC384447;Investment;67,96;18-06-25
TX79360051;ACC384447;Payment;183,46;14-04-25
TX17561948;ACC384447;Payment;2364,29;23-09-25
TX50160172;ACC384447;Investment;1572,59;20-12-24
TX55778005;ACC384447;Payment;1631,28;17-02-25
TX61292715;ACC384447;Withdrawal;1877,86;15-07-25
TX68368212;ACC384447;Payment;494,28;11-12-24
TX85012904;ACC384447;Deposit;2228,17;17-10-25
TX88288856;ACC384447;Deposit;1163,19;09-11-25
TX71913799;ACC629003;Deposit;1196,39;30-08-25
TX18281780;ACC629003;Payment;2857,48;09-09-25
TX36642159;ACC629003;Transfer;1151,44;16-07-25
TX86310216;ACC629003;Investment;440,25;20-05-25
TX54450356;ACC629003;Deposit;190,81;01-10-25
TX79455391;ACC629003;Withdrawal;1662,11;30-10-25
TX46824161;ACC629003;Transfer;1700,23;06-11-25
TX18423300;ACC629003;Deposit;1675,83;17-12-24
TX27162398;ACC629003;Investment;345,05;23-12-24
TX94640930;ACC629003;Investment;298,53;05-08-25
TX71506831;ACC629003;Payment;2467,91;10-02-25
TX17390006;ACC629003;Investment;1626,1;14-11-25
TX87367485;ACC629003;Payment;994,52;21-04-25
TX85072873;ACC629003;Withdrawal;2527,29;13-01-25
TX58380694;ACC629003;Transfer;513,81;11-05-25
TX11990030;ACC629003;Transfer;374,23;16-12-24
TX18619918;ACC156419;Payment;2968,57;21-10-25
TX56466147;ACC156419;Withdrawal;431,96;27-06-25
TX86018318;ACC156419;Deposit;277,97;04-02-25
TX77529588;ACC156419;Deposit;234,89;31-12-24
TX20610461;ACC156419;Deposit;2012,95;20-05-25
TX96338332;ACC156419;Deposit;996,78;08-06-25
TX92652570;ACC156419;Investment;1471,48;28-03-25
TX94922360;ACC156419;Transfer;1960,65;09-04-25
TX84281903;ACC156419;Deposit;1009,44;17-01-25
TX38612348;ACC156419;Investment;2965,68;27-12-24
TX18693611;ACC156419;Deposit;2903,57;09-11-25
TX51173452;ACC156419;Payment;2187,33;13-08-25
TX78037966;ACC156419;Deposit;1473,77;02-05-25
TX99514328;ACC156419;Deposit;295,41;20-07-25
TX46902299;ACC156419;Investment;1854,5;12-12-24
TX38634588;ACC156419;Transfer;2034,25;18-01-25
TX48924864;ACC156419;Deposit;1427,89;31-12-24
TX84052129;ACC156419;Deposit;2345,99;24-07-25
TX26040775;ACC156419;Payment;1885,1;26-04-25
TX91672928;ACC156419;Deposit;2532,05;10-01-25
TX89261609;ACC156419;Withdrawal;2063,45;01-11-25
TX97898103;ACC156419;Investment;2492,72;13-04-25
TX59605584;ACC156419;Payment;1201;25-09-25
TX17136596;ACC156419;Payment;2220,35;15-04-25
TX94304502;ACC156419;Payment;546,77;13-02-25
TX15408039;ACC156419;Investment;1005,91;09-04-25
TX86935260;ACC156419;Transfer;1262,93;12-05-25
TX11356866;ACC675731;Transfer;2498,67;19-05-25
TX21640533;ACC675731;Investment;2599,94;22-05-25
TX39524451;ACC675731;Investment;2871,8;08-08-25
TX83463361;ACC675731;Investment;424,26;31-05-25
TX58899975;ACC675731;Deposit;1648,02;17-12-24
TX60884970;ACC675731;Payment;1857,74;09-01-25
TX21629310;ACC675731;Withdrawal;182,24;18-10-25
TX51516126;ACC675731;Withdrawal;2027,99;26-05-25
TX65527609;ACC675731;Transfer;403,36;24-03-25
TX33464670;ACC675731;Investment;2191,87;15-04-25
TX52298305;ACC675731;Transfer;2639,41;28-03-25
TX25760781;ACC675731;Payment;387,07;11-09-25
TX43475180;ACC675731;Deposit;1066,36;23-07-25
TX21960437;ACC675731;Deposit;2009,31;17-11-24
TX74269061;ACC675731;Deposit;1258,08;10-06-25
TX12427911;ACC675731;Transfer;2816,3;22-06-25
TX31337672;ACC675731;Deposit;1728,9;04-04-25
TX59834127;ACC675731;Investment;1969,43;04-08-25
TX95674501;ACC675731;Payment;1662,65;18-01-25
TX38883112;ACC675731;Withdrawal;677,68;19-08-25
TX42170025;ACC675731;Transfer;2228,1;31-05-25
TX98582604;ACC675731;Transfer;767,35;03-07-25
TX10755702;ACC675731;Deposit;2341,74;10-12-24
TX13330427;ACC675731;Transfer;2099,52;03-12-24
TX58847336;ACC675731;Investment;2086,38;29-07-25
TX14928174;ACC675731;Payment;1240,15;25-10-25
TX89431815;ACC675731;Withdrawal;2206,4;26-07-25
TX65074813;ACC675731;Payment;395,86;22-05-25
TX59982438;ACC675731;Payment;403,88;06-08-25
TX38991491;ACC675731;Withdrawal;2736,32;15-08-25
TX19870729;ACC675731;Transfer;1799,9;21-10-25
TX54189445;ACC675731;Withdrawal;960,54;22-01-25
TX81520086;ACC675731;Withdrawal;1491,24;11-03-25
TX96852292;ACC675731;Investment;731,52;01-09-25
TX23780441;ACC675731;Deposit;1756,56;31-05-25
TX19459898;ACC675731;Investment;390,15;25-11-24
TX58260169;ACC675731;Deposit;187,4;27-10-25
TX95000871;ACC166004;Payment;2144,67;06-12-24
TX15478084;ACC166004;Deposit;1566,52;09-05-25
TX12931210;ACC166004;Investment;1928,05;15-06-25
TX88848830;ACC166004;Deposit;72,58;12-07-25
TX12832042;ACC166004;Payment;1733,47;05-12-24
TX36303070;ACC166004;Investment;951,65;08-04-25
TX33186474;ACC166004;Payment;2431,43;18-04-25
TX77122386;ACC166004;Transfer;1836,88;17-05-25
TX37420673;ACC166004;Investment;2739,56;09-07-25
TX23460826;ACC166004;Withdrawal;985,63;14-12-24
TX20993253;ACC166004;Withdrawal;599,94;12-10-25
TX49119983;ACC166004;Payment;1310,81;01-10-25
TX64608772;ACC166004;Transfer;1766,03;16-07-25
TX13559418;ACC166004;Payment;206,79;19-11-24
TX17519167;ACC166004;Investment;249,32;07-10-25
TX17597474;ACC166004;Payment;2170,6;05-11-25
TX31262607;ACC166004;Deposit;1556,64;16-03-25
TX23345410;ACC166004;Deposit;1739,04;19-08-25
TX78537617;ACC166004;Investment;1203,94;21-12-24
TX25443503;ACC166004;Deposit;1816,49;11-11-25
TX86988343;ACC166004;Payment;1949,89;06-11-25
TX20427141;ACC166004;Investment;929,86;14-06-25
TX31507320;ACC419334;Investment;801,66;25-06-25
TX17339524;ACC419334;Payment;465,58;11-01-25
TX47297213;ACC419334;Deposit;2122,51;27-02-25
TX90331437;ACC419334;Deposit;1695,95;22-06-25
TX21129562;ACC419334;Payment;2658,31;14-08-25
TX40574089;ACC419334;Payment;2795,56;29-07-25
TX85240041;ACC419334;Transfer;2161,87;12-08-25
TX44328460;ACC419334;Deposit;403,12;09-09-25
TX51554285;ACC386908;Withdrawal;417,2;21-02-25
TX72956846;ACC386908;Withdrawal;665,85;21-01-25
TX85794588;ACC386908;Payment;2578,04;27-06-25
TX98153148;ACC386908;Transfer;2026,31;02-09-25
TX57878235;ACC386908;Deposit;2735,62;03-09-25
TX73982662;ACC386908;Payment;2281,22;08-07-25
TX18848011;ACC386908;Investment;2043,04;16-09-25
TX92860577;ACC386908;Payment;633,02;23-01-25
TX74180798;ACC386908;Investment;2412,25;09-12-24
TX68068533;ACC386908;Transfer;2803,96;23-04-25
TX96711576;ACC386908;Investment;1124,97;02-05-25
TX82423351;ACC386908;Payment;2298,75;18-08-25
TX94281480;ACC386908;Investment;459,9;12-02-25
TX60444274;ACC280614;Transfer;551,46;15-06-25
TX79990245;ACC280614;Withdrawal;2189,28;21-11-24
TX59331666;ACC280614;Transfer;1897,9;06-09-25
TX96267852;ACC280614;Transfer;1104,05;08-08-25
TX50429951;ACC280614;Withdrawal;1285,26;10-12-24
TX62850209;ACC280614;Payment;2236,92;15-04-25
TX29345003;ACC280614;Payment;1218,95;01-01-25
TX26530389;ACC280614;Transfer;2351,24;13-04-25
TX92172960;ACC280614;Transfer;2476,51;31-10-25
TX33227844;ACC280614;Deposit;2255,08;11-10-25
TX66737783;ACC280614;Transfer;2539,14;22-11-24
TX22252212;ACC280614;Deposit;1926,5;16-10-25
TX83502488;ACC280614;Transfer;1021,03;24-06-25
TX81854212;ACC280614;Withdrawal;1461,09;28-03-25
TX16113680;ACC280614;Withdrawal;2438,11;19-04-25
TX11260725;ACC280614;Transfer;954,24;24-08-25
TX32529567;ACC280614;Investment;2627,09;08-05-25
TX41530480;ACC280614;Transfer;2778,98;08-11-25
TX85311076;ACC280614;Transfer;2572,41;12-10-25
TX63420727;ACC280614;Transfer;824,73;09-11-25
TX32458409;ACC280614;Investment;2072,52;14-04-25
TX10577066;ACC885508;Withdrawal;2049,21;13-12-24
TX45128999;ACC885508;Investment;2009,72;19-12-24
TX81473918;ACC885508;Investment;1534,16;23-07-25
TX45646551;ACC885508;Deposit;921,61;04-02-25
TX49036487;ACC885508;Transfer;2408,18;02-06-25
TX38342314;ACC885508;Withdrawal;20,39;17-08-25
TX68523193;ACC885508;Payment;257,34;22-09-25
TX38459290;ACC885508;Payment;1988,63;07-04-25
TX33353466;ACC885508;Payment;2831;20-05-25
TX39089041;ACC885508;Deposit;2837,52;05-04-25
TX78093452;ACC895060;Withdrawal;2576,23;29-07-25
TX82201404;ACC895060;Investment;2116,6;08-05-25
TX40113150;ACC895060;Deposit;250,49;03-05-25
TX40598573;ACC895060;Transfer;1876,81;14-03-25
TX25590228;ACC895060;Deposit;924,9;08-11-25
TX68882154;ACC895060;Investment;2153,81;10-04-25
TX89429559;ACC895060;Deposit;657,05;27-05-25
TX29593230;ACC895060;Deposit;587,63;15-07-25
TX36212264;ACC895060;Deposit;2510,14;21-05-25
TX30935807;ACC895060;Deposit;1208,37;03-06-25
TX38048847;ACC895060;Transfer;1535,79;20-04-25
TX79093299;ACC895060;Investment;1385,39;28-09-25
TX97585244;ACC895060;Payment;2489,54;24-05-25
TX60201950;ACC895060;Payment;320,68;22-07-25
TX47368252;ACC895060;Deposit;1409,03;07-03-25
TX14309756;ACC895060;Withdrawal;2766,96;12-08-25
TX81191990;ACC895060;Withdrawal;2638,44;22-10-25
TX65454494;ACC895060;Deposit;422,04;12-12-24
TX15089994;ACC895060;Transfer;1226,3;23-04-25
TX98256930;ACC895060;Withdrawal;981,69;28-08-25
TX53693558;ACC895060;Withdrawal;2884,44;17-02-25
